geo,iso-cc,geotype,key,value,population,quote,date
Saarland,DE,state,delta_vortag_booster,0,986887,,2021-01-18
Saarland,DE,state,quote_initial,1.718231165270188,986887,,2021-01-18
Saarland,DE,state,ind_alter,12177,986887,,2021-01-18
Saarland,DE,state,ind_alter_initial,12177,986887,,2021-01-18
Saarland,DE,state,ind_alter_booster,0,986887,,2021-01-18
Saarland,DE,state,ind_prof,3128,986887,,2021-01-18
Saarland,DE,state,ind_prof_initial,3128,986887,,2021-01-18
Saarland,DE,state,ind_prof_booster,0,986887,,2021-01-18
Saarland,DE,state,ind_med,0,986887,,2021-01-18
Saarland,DE,state,ind_med_initial,0,986887,,2021-01-18
Saarland,DE,state,ind_med_booster,0,986887,,2021-01-18
Saarland,DE,state,ind_pflege,5808,986887,,2021-01-18
Saarland,DE,state,ind_pflege_initial,5808,986887,,2021-01-18
Saarland,DE,state,ind_pflege_booster,0,986887,,2021-01-18
Sachsen,DE,state,sum,54031,4071971,1.33,2021-01-18
Sachsen,DE,state,sum_initial,53663,4071971,,2021-01-18
Sachsen,DE,state,sum_booster,368,4071971,,2021-01-18
Sachsen,DE,state,sum_initial_biontech,53663,4071971,,2021-01-18
Sachsen,DE,state,sum_initial_moderna,0,4071971,,2021-01-18
Sachsen,DE,state,delta_vortag,3661,4071971,,2021-01-18
Sachsen,DE,state,delta_vortag_initial,3661,4071971,,2021-01-18
Sachsen,DE,state,delta_vortag_booster,,4071971,,2021-01-18
Sachsen,DE,state,quote_initial,1.3178630201442987,4071971,,2021-01-18
Sachsen,DE,state,ind_alter,4598,4071971,,2021-01-18
Sachsen,DE,state,ind_alter_initial,4539,4071971,,2021-01-18
Sachsen,DE,state,ind_alter_booster,59,4071971,,2021-01-18
Sachsen,DE,state,ind_prof,41668,4071971,,2021-01-18
Sachsen,DE,state,ind_prof_initial,41461,4071971,,2021-01-18
Sachsen,DE,state,ind_prof_booster,207,4071971,,2021-01-18
Sachsen,DE,state,ind_med,1,4071971,,2021-01-18
Sachsen,DE,state,ind_med_initial,1,4071971,,2021-01-18
Sachsen,DE,state,ind_med_booster,0,4071971,,2021-01-18
Sachsen,DE,state,ind_pflege,12362,4071971,,2021-01-18
Sachsen,DE,state,ind_pflege_initial,12201,4071971,,2021-01-18
Sachsen,DE,state,ind_pflege_booster,161,4071971,,2021-01-18
Sachsen-Anhalt,DE,state,sum,37338,2194782,1.7,2021-01-18
Sachsen-Anhalt,DE,state,sum_initial,34411,2194782,,2021-01-18
Sachsen-Anhalt,DE,state,sum_booster,2927,2194782,,2021-01-18
Sachsen-Anhalt,DE,state,sum_initial_biontech,34411,2194782,,2021-01-18
Sachsen-Anhalt,DE,state,sum_initial_moderna,0,2194782,,2021-01-18
Sachsen-Anhalt,DE,state,delta_vortag,3511,2194782,,2021-01-18
Sachsen-Anhalt,DE,state,delta_vortag_initial,1263,2194782,,2021-01-18
Sachsen-Anhalt,DE,state,delta_vortag_booster,2248,2194782,,2021-01-18
Sachsen-Anhalt,DE,state,quote_initial,1.567855030704644,2194782,,2021-01-18
Sachsen-Anhalt,DE,state,ind_alter,12298,2194782,,2021-01-18
Sachsen-Anhalt,DE,state,ind_alter_initial,11204,2194782,,2021-01-18
Sachsen-Anhalt,DE,state,ind_alter_booster,1094,2194782,,2021-01-18
Sachsen-Anhalt,DE,state,ind_prof,18056,2194782,,2021-01-18
Sachsen-Anhalt,DE,state,ind_prof_initial,16733,2194782,,2021-01-18
Sachsen-Anhalt,DE,state,ind_prof_booster,1323,2194782,,2021-01-18
Sachsen-Anhalt,DE,state,ind_med,1646,2194782,,2021-01-18
Sachsen-Anhalt,DE,state,ind_med_initial,1437,2194782,,2021-01-18
Sachsen-Anhalt,DE,state,ind_med_booster,209,2194782,,2021-01-18
Sachsen-Anhalt,DE,state,ind_pflege,16424,2194782,,2021-01-18
Sachsen-Anhalt,DE,state,ind_pflege_initial,15002,2194782,,2021-01-18
Sachsen-Anhalt,DE,state,ind_pflege_booster,1422,2194782,,2021-01-18
Schleswig-Holstein,DE,state,sum,69766,2903773,2.4,2021-01-18
Schleswig-Holstein,DE,state,sum_initial,69126,2903773,,2021-01-18
Schleswig-Holstein,DE,state,sum_booster,640,2903773,,2021-01-18
Schleswig-Holstein,DE,state,sum_initial_biontech,69076,2903773,,2021-01-18
Schleswig-Holstein,DE,state,sum_initial_moderna,50,2903773,,2021-01-18
Schleswig-Holstein,DE,state,delta_vortag,3917,2903773,,2021-01-18
Schleswig-Holstein,DE,state,delta_vortag_initial,3277,2903773,,2021-01-18
Schleswig-Holstein,DE,state,delta_vortag_booster,640,2903773,,2021-01-18
Schleswig-Holstein,DE,state,quote_initial,2.380557984387898,2903773,,2021-01-18
Schleswig-Holstein,DE,state,ind_alter,18538,2903773,,2021-01-18
Schleswig-Holstein,DE,state,ind_alter_initial,18538,2903773,,2021-01-18
Schleswig-Holstein,DE,state,ind_alter_booster,0,2903773,,2021-01-18
Schleswig-Holstein,DE,state,ind_prof,23248,2903773,,2021-01-18
Schleswig-Holstein,DE,state,ind_prof_initial,23248,2903773,,2021-01-18
Schleswig-Holstein,DE,state,ind_prof_booster,0,2903773,,2021-01-18
Schleswig-Holstein,DE,state,ind_med,5460,2903773,,2021-01-18
Schleswig-Holstein,DE,state,ind_med_initial,5460,2903773,,2021-01-18
Schleswig-Holstein,DE,state,ind_med_booster,0,2903773,,2021-01-18
Schleswig-Holstein,DE,state,ind_pflege,18361,2903773,,2021-01-18
Schleswig-Holstein,DE,state,ind_pflege_initial,18361,2903773,,2021-01-18
Schleswig-Holstein,DE,state,ind_pflege_booster,0,2903773,,2021-01-18
Thüringen,DE,state,sum,25996,2133378,1.22,2021-01-18
Thüringen,DE,state,sum_initial,25975,2133378,,2021-01-18
Thüringen,DE,state,sum_booster,21,2133378,,2021-01-18
Thüringen,DE,state,sum_initial_biontech,25975,2133378,,2021-01-18
Thüringen,DE,state,sum_initial_moderna,0,2133378,,2021-01-18
Thüringen,DE,state,delta_vortag,2260,2133378,,2021-01-18
Thüringen,DE,state,delta_vortag_initial,2239,2133378,,2021-01-18
Thüringen,DE,state,delta_vortag_booster,21,2133378,,2021-01-18
Thüringen,DE,state,quote_initial,1.2175526324917574,2133378,,2021-01-18
Thüringen,DE,state,ind_alter,6144,2133378,,2021-01-18
Thüringen,DE,state,ind_alter_initial,6144,2133378,,2021-01-18
Thüringen,DE,state,ind_alter_booster,0,2133378,,2021-01-18
Thüringen,DE,state,ind_prof,16059,2133378,,2021-01-18
Thüringen,DE,state,ind_prof_initial,16038,2133378,,2021-01-18
Thüringen,DE,state,ind_prof_booster,21,2133378,,2021-01-18
Thüringen,DE,state,ind_med,708,2133378,,2021-01-18
Thüringen,DE,state,ind_med_initial,708,2133378,,2021-01-18
Thüringen,DE,state,ind_med_booster,0,2133378,,2021-01-18
Thüringen,DE,state,ind_pflege,3262,2133378,,2021-01-18
Thüringen,DE,state,ind_pflege_initial,3262,2133378,,2021-01-18
Thüringen,DE,state,ind_pflege_booster,0,2133378,,2021-01-18
Germany,DE,nation,sum,1220284,83166711,1.47,2021-01-18
Germany,DE,nation,sum_initial,1195543,83166711,,2021-01-18
Germany,DE,nation,sum_booster,24741,83166711,,2021-01-18
Germany,DE,nation,sum_initial_biontech,1183213,83166711,,2021-01-18
Germany,DE,nation,sum_initial_moderna,12330,83166711,,2021-01-18
Germany,DE,nation,delta_vortag,61883,83166711,,2021-01-18
Germany,DE,nation,delta_vortag_initial,49289,83166711,,2021-01-18
Germany,DE,nation,delta_vortag_booster,12594,83166711,,2021-01-18
Germany,DE,nation,quote_initial,1.4375258870102487,83166711,,2021-01-18
Germany,DE,nation,ind_alter,305468,83166711,,2021-01-18
Germany,DE,nation,ind_alter_initial,299576,83166711,,2021-01-18
Germany,DE,nation,ind_alter_booster,5892,83166711,,2021-01-18
Germany,DE,nation,ind_prof,585039,83166711,,2021-01-18
Germany,DE,nation,ind_prof_initial,576794,83166711,,2021-01-18
Germany,DE,nation,ind_prof_booster,8245,83166711,,2021-01-18
Germany,DE,nation,ind_med,38117,83166711,,2021-01-18
Germany,DE,nation,ind_med_initial,37687,83166711,,2021-01-18
Germany,DE,nation,ind_med_booster,430,83166711,,2021-01-18
Germany,DE,nation,ind_pflege,418626,83166711,,2021-01-18
Germany,DE,nation,ind_pflege_initial,407835,83166711,,2021-01-18
Germany,DE,nation,ind_pflege_booster,10791,83166711,,2021-01-18
Baden-Württemberg,DE,state,sum,135907,11100394,1.22,2021-01-19
Baden-Württemberg,DE,state,sum_initial,128128,11100394,,2021-01-19
Baden-Württemberg,DE,state,sum_booster,7779,11100394,,2021-01-19
Baden-Württemberg,DE,state,sum_initial_biontech,127808,11100394,,2021-01-19
Baden-Württemberg,DE,state,sum_initial_moderna,320,11100394,,2021-01-19
Baden-Württemberg,DE,state,delta_vortag,8903,11100394,,2021-01-19
Baden-Württemberg,DE,state,delta_vortag_initial,5796,11100394,,2021-01-19
Baden-Württemberg,DE,state,delta_vortag_booster,3107,11100394,,2021-01-19
Baden-Württemberg,DE,state,quote_initial,1.1542653350863041,11100394,,2021-01-19
Baden-Württemberg,DE,state,ind_alter,67344,11100394,,2021-01-19
Baden-Württemberg,DE,state,ind_alter_initial,65325,11100394,,2021-01-19
Baden-Württemberg,DE,state,ind_alter_booster,2019,11100394,,2021-01-19
Baden-Württemberg,DE,state,ind_prof,42585,11100394,,2021-01-19
Baden-Württemberg,DE,state,ind_prof_initial,39054,11100394,,2021-01-19
Baden-Württemberg,DE,state,ind_prof_booster,3531,11100394,,2021-01-19
Baden-Württemberg,DE,state,ind_med,4178,11100394,,2021-01-19
Baden-Württemberg,DE,state,ind_med_initial,3994,11100394,,2021-01-19
Baden-Württemberg,DE,state,ind_med_booster,184,11100394,,2021-01-19
Baden-Württemberg,DE,state,ind_pflege,26844,11100394,,2021-01-19
Baden-Württemberg,DE,state,ind_pflege_initial,25164,11100394,,2021-01-19
Baden-Württemberg,DE,state,ind_pflege_booster,1680,11100394,,2021-01-19
Bayern,DE,state,sum,227975,13124737,1.74,2021-01-19
Bayern,DE,state,sum_initial,226316,13124737,,2021-01-19
Bayern,DE,state,sum_booster,1659,13124737,,2021-01-19
Bayern,DE,state,sum_initial_biontech,219041,13124737,,2021-01-19
Bayern,DE,state,sum_initial_moderna,7275,13124737,,2021-01-19
Bayern,DE,state,delta_vortag,7238,13124737,,2021-01-19
Bayern,DE,state,delta_vortag_initial,5998,13124737,,2021-01-19
Bayern,DE,state,delta_vortag_booster,1240,13124737,,2021-01-19
Bayern,DE,state,quote_initial,1.7243469335804598,13124737,,2021-01-19
Bayern,DE,state,ind_alter,55636,13124737,,2021-01-19
Bayern,DE,state,ind_alter_initial,55636,13124737,,2021-01-19
Bayern,DE,state,ind_alter_booster,0,13124737,,2021-01-19
Bayern,DE,state,ind_prof,119692,13124737,,2021-01-19
Bayern,DE,state,ind_prof_initial,118033,13124737,,2021-01-19
Bayern,DE,state,ind_prof_booster,1659,13124737,,2021-01-19
Bayern,DE,state,ind_med,4116,13124737,,2021-01-19
Bayern,DE,state,ind_med_initial,4116,13124737,,2021-01-19
Bayern,DE,state,ind_med_booster,0,13124737,,2021-01-19
Bayern,DE,state,ind_pflege,66990,13124737,,2021-01-19
Bayern,DE,state,ind_pflege_initial,66990,13124737,,2021-01-19
Bayern,DE,state,ind_pflege_booster,0,13124737,,2021-01-19
Berlin,DE,state,sum,63767,3669491,1.74,2021-01-19
Berlin,DE,state,sum_initial,57184,3669491,,2021-01-19
Berlin,DE,state,sum_booster,6583,3669491,,2021-01-19
Berlin,DE,state,sum_initial_biontech,56384,3669491,,2021-01-19
Berlin,DE,state,sum_initial_moderna,800,3669491,,2021-01-19
Berlin,DE,state,delta_vortag,4495,3669491,,2021-01-19
Berlin,DE,state,delta_vortag_initial,2050,3669491,,2021-01-19
Berlin,DE,state,delta_vortag_booster,2445,3669491,,2021-01-19
Berlin,DE,state,quote_initial,1.5583632716363114,3669491,,2021-01-19
Berlin,DE,state,ind_alter,43032,3669491,,2021-01-19
Berlin,DE,state,ind_alter_initial,38195,3669491,,2021-01-19
Berlin,DE,state,ind_alter_booster,4837,3669491,,2021-01-19
Berlin,DE,state,ind_prof,20046,3669491,,2021-01-19
Berlin,DE,state,ind_prof_initial,18799,3669491,,2021-01-19
Berlin,DE,state,ind_prof_booster,1247,3669491,,2021-01-19
Berlin,DE,state,ind_med,136,3669491,,2021-01-19
Berlin,DE,state,ind_med_initial,108,3669491,,2021-01-19
Berlin,DE,state,ind_med_booster,28,3669491,,2021-01-19
Berlin,DE,state,ind_pflege,31150,3669491,,2021-01-19
Berlin,DE,state,ind_pflege_initial,26239,3669491,,2021-01-19
Berlin,DE,state,ind_pflege_booster,4911,3669491,,2021-01-19
Brandenburg,DE,state,sum,46194,2521893,1.83,2021-01-19
Brandenburg,DE,state,sum_initial,45071,2521893,,2021-01-19
Brandenburg,DE,state,sum_booster,1123,2521893,,2021-01-19
Brandenburg,DE,state,sum_initial_biontech,45071,2521893,,2021-01-19
Brandenburg,DE,state,sum_initial_moderna,0,2521893,,2021-01-19
Brandenburg,DE,state,delta_vortag,5100,2521893,,2021-01-19
Brandenburg,DE,state,delta_vortag_initial,3977,2521893,,2021-01-19
Brandenburg,DE,state,delta_vortag_booster,1123,2521893,,2021-01-19
Brandenburg,DE,state,quote_initial,1.787189226505645,2521893,,2021-01-19
Brandenburg,DE,state,ind_alter,13698,2521893,,2021-01-19
Brandenburg,DE,state,ind_alter_initial,13698,2521893,,2021-01-19
Brandenburg,DE,state,ind_alter_booster,0,2521893,,2021-01-19
Brandenburg,DE,state,ind_prof,31362,2521893,,2021-01-19
Brandenburg,DE,state,ind_prof_initial,31362,2521893,,2021-01-19
Brandenburg,DE,state,ind_prof_booster,0,2521893,,2021-01-19
Brandenburg,DE,state,ind_med,496,2521893,,2021-01-19
Brandenburg,DE,state,ind_med_initial,496,2521893,,2021-01-19
Brandenburg,DE,state,ind_med_booster,0,2521893,,2021-01-19
Brandenburg,DE,state,ind_pflege,6931,2521893,,2021-01-19
Brandenburg,DE,state,ind_pflege_initial,6931,2521893,,2021-01-19
Brandenburg,DE,state,ind_pflege_booster,0,2521893,,2021-01-19
Bremen,DE,state,sum,13513,681202,1.98,2021-01-19
Bremen,DE,state,sum_initial,12799,681202,,2021-01-19
Bremen,DE,state,sum_booster,714,681202,,2021-01-19
Bremen,DE,state,sum_initial_biontech,11626,681202,,2021-01-19
Bremen,DE,state,sum_initial_moderna,1173,681202,,2021-01-19
Bremen,DE,state,delta_vortag,785,681202,,2021-01-19
Bremen,DE,state,delta_vortag_initial,461,681202,,2021-01-19
Bremen,DE,state,delta_vortag_booster,324,681202,,2021-01-19
Bremen,DE,state,quote_initial,1.8788846773791033,681202,,2021-01-19
Bremen,DE,state,ind_alter,1537,681202,,2021-01-19
Bremen,DE,state,ind_alter_initial,1502,681202,,2021-01-19
Bremen,DE,state,ind_alter_booster,35,681202,,2021-01-19
Bremen,DE,state,ind_prof,6253,681202,,2021-01-19
Bremen,DE,state,ind_prof_initial,6026,681202,,2021-01-19
Bremen,DE,state,ind_prof_booster,227,681202,,2021-01-19
Bremen,DE,state,ind_med,108,681202,,2021-01-19
Bremen,DE,state,ind_med_initial,103,681202,,2021-01-19
Bremen,DE,state,ind_med_booster,5,681202,,2021-01-19
Bremen,DE,state,ind_pflege,5390,681202,,2021-01-19
Bremen,DE,state,ind_pflege_initial,5085,681202,,2021-01-19
Bremen,DE,state,ind_pflege_booster,305,681202,,2021-01-19
Hamburg,DE,state,sum,29628,1847253,1.6,2021-01-19
Hamburg,DE,state,sum_initial,28602,1847253,,2021-01-19
Hamburg,DE,state,sum_booster,1026,1847253,,2021-01-19
Hamburg,DE,state,sum_initial_biontech,28392,1847253,,2021-01-19
Hamburg,DE,state,sum_initial_moderna,210,1847253,,2021-01-19
Hamburg,DE,state,delta_vortag,2412,1847253,,2021-01-19
Hamburg,DE,state,delta_vortag_initial,1980,1847253,,2021-01-19
Hamburg,DE,state,delta_vortag_booster,432,1847253,,2021-01-19
Hamburg,DE,state,quote_initial,1.548353149243769,1847253,,2021-01-19
Hamburg,DE,state,ind_alter,11096,1847253,,2021-01-19
Hamburg,DE,state,ind_alter_initial,10602,1847253,,2021-01-19
Hamburg,DE,state,ind_alter_booster,494,1847253,,2021-01-19
Hamburg,DE,state,ind_prof,13718,1847253,,2021-01-19
Hamburg,DE,state,ind_prof_initial,13276,1847253,,2021-01-19
Hamburg,DE,state,ind_prof_booster,442,1847253,,2021-01-19
Hamburg,DE,state,ind_med,1822,1847253,,2021-01-19
Hamburg,DE,state,ind_med_initial,1822,1847253,,2021-01-19
Hamburg,DE,state,ind_med_booster,0,1847253,,2021-01-19
Hamburg,DE,state,ind_pflege,8118,1847253,,2021-01-19
Hamburg,DE,state,ind_pflege_initial,7534,1847253,,2021-01-19
Hamburg,DE,state,ind_pflege_booster,584,1847253,,2021-01-19
Hessen,DE,state,sum,83320,6288080,1.33,2021-01-19
Hessen,DE,state,sum_initial,76907,6288080,,2021-01-19
Hessen,DE,state,sum_booster,6413,6288080,,2021-01-19
Hessen,DE,state,sum_initial_biontech,76907,6288080,,2021-01-19
Hessen,DE,state,sum_initial_moderna,0,6288080,,2021-01-19
Hessen,DE,state,delta_vortag,6249,6288080,,2021-01-19
Hessen,DE,state,delta_vortag_initial,2836,6288080,,2021-01-19
Hessen,DE,state,delta_vortag_booster,3413,6288080,,2021-01-19
Hessen,DE,state,quote_initial,1.22306013918398,6288080,,2021-01-19
Hessen,DE,state,ind_alter,22077,6288080,,2021-01-19
Hessen,DE,state,ind_alter_initial,20172,6288080,,2021-01-19
Hessen,DE,state,ind_alter_booster,1905,6288080,,2021-01-19
Hessen,DE,state,ind_prof,46614,6288080,,2021-01-19
Hessen,DE,state,ind_prof_initial,43333,6288080,,2021-01-19
Hessen,DE,state,ind_prof_booster,3281,6288080,,2021-01-19
Hessen,DE,state,ind_med,4582,6288080,,2021-01-19
Hessen,DE,state,ind_med_initial,4328,6288080,,2021-01-19
Hessen,DE,state,ind_med_booster,254,6288080,,2021-01-19
Hessen,DE,state,ind_pflege,32560,6288080,,2021-01-19
Hessen,DE,state,ind_pflege_initial,29791,6288080,,2021-01-19
Hessen,DE,state,ind_pflege_booster,2769,6288080,,2021-01-19
Mecklenburg-Vorpommern,DE,state,sum,42206,1608138,2.62,2021-01-19
Mecklenburg-Vorpommern,DE,state,sum_initial,41827,1608138,,2021-01-19
Mecklenburg-Vorpommern,DE,state,sum_booster,379,1608138,,2021-01-19
Mecklenburg-Vorpommern,DE,state,sum_initial_biontech,41339,1608138,,2021-01-19
Mecklenburg-Vorpommern,DE,state,sum_initial_moderna,488,1608138,,2021-01-19
Mecklenburg-Vorpommern,DE,state,delta_vortag,2310,1608138,,2021-01-19
Mecklenburg-Vorpommern,DE,state,delta_vortag_initial,2310,1608138,,2021-01-19
Mecklenburg-Vorpommern,DE,state,delta_vortag_booster,0,1608138,,2021-01-19
Mecklenburg-Vorpommern,DE,state,quote_initial,2.600958375462802,1608138,,2021-01-19
Mecklenburg-Vorpommern,DE,state,ind_alter,4601,1608138,,2021-01-19
Mecklenburg-Vorpommern,DE,state,ind_alter_initial,4601,1608138,,2021-01-19
Mecklenburg-Vorpommern,DE,state,ind_alter_booster,0,1608138,,2021-01-19
Mecklenburg-Vorpommern,DE,state,ind_prof,19764,1608138,,2021-01-19
Mecklenburg-Vorpommern,DE,state,ind_prof_initial,19680,1608138,,2021-01-19
Mecklenburg-Vorpommern,DE,state,ind_prof_booster,84,1608138,,2021-01-19
Mecklenburg-Vorpommern,DE,state,ind_med,836,1608138,,2021-01-19
Mecklenburg-Vorpommern,DE,state,ind_med_initial,836,1608138,,2021-01-19
Mecklenburg-Vorpommern,DE,state,ind_med_booster,0,1608138,,2021-01-19
Mecklenburg-Vorpommern,DE,state,ind_pflege,17621,1608138,,2021-01-19
Mecklenburg-Vorpommern,DE,state,ind_pflege_initial,17326,1608138,,2021-01-19
Mecklenburg-Vorpommern,DE,state,ind_pflege_booster,295,1608138,,2021-01-19
Niedersachsen,DE,state,sum,102806,7993608,1.29,2021-01-19
Niedersachsen,DE,state,sum_initial,101251,7993608,,2021-01-19
Niedersachsen,DE,state,sum_booster,1555,7993608,,2021-01-19
Niedersachsen,DE,state,sum_initial_biontech,99700,7993608,,2021-01-19
Niedersachsen,DE,state,sum_initial_moderna,1551,7993608,,2021-01-19
Niedersachsen,DE,state,delta_vortag,7124,7993608,,2021-01-19
Niedersachsen,DE,state,delta_vortag_initial,6410,7993608,,2021-01-19
Niedersachsen,DE,state,delta_vortag_booster,714,7993608,,2021-01-19
Niedersachsen,DE,state,quote_initial,1.2666495529928414,7993608,,2021-01-19
Niedersachsen,DE,state,ind_alter,20162,7993608,,2021-01-19
Niedersachsen,DE,state,ind_alter_initial,20080,7993608,,2021-01-19
Niedersachsen,DE,state,ind_alter_booster,82,7993608,,2021-01-19
Niedersachsen,DE,state,ind_prof,54912,7993608,,2021-01-19
Niedersachsen,DE,state,ind_prof_initial,54128,7993608,,2021-01-19
Niedersachsen,DE,state,ind_prof_booster,784,7993608,,2021-01-19
Niedersachsen,DE,state,ind_med,16470,7993608,,2021-01-19
Niedersachsen,DE,state,ind_med_initial,16323,7993608,,2021-01-19
Niedersachsen,DE,state,ind_med_booster,147,7993608,,2021-01-19
Niedersachsen,DE,state,ind_pflege,46141,7993608,,2021-01-19
Niedersachsen,DE,state,ind_pflege_initial,45373,7993608,,2021-01-19
Niedersachsen,DE,state,ind_pflege_booster,768,7993608,,2021-01-19
Nordrhein-Westfalen,DE,state,sum,228932,17947221,1.28,2021-01-19
Nordrhein-Westfalen,DE,state,sum_initial,223549,17947221,,2021-01-19
Nordrhein-Westfalen,DE,state,sum_booster,5383,17947221,,2021-01-19
Nordrhein-Westfalen,DE,state,sum_initial_biontech,223549,17947221,,2021-01-19
Nordrhein-Westfalen,DE,state,sum_initial_moderna,0,17947221,,2021-01-19
Nordrhein-Westfalen,DE,state,delta_vortag,3198,17947221,,2021-01-19
Nordrhein-Westfalen,DE,state,delta_vortag_initial,2778,17947221,,2021-01-19
Nordrhein-Westfalen,DE,state,delta_vortag_booster,420,17947221,,2021-01-19
Nordrhein-Westfalen,DE,state,quote_initial,1.2455911697972628,17947221,,2021-01-19
Nordrhein-Westfalen,DE,state,ind_alter,0,17947221,,2021-01-19
Nordrhein-Westfalen,DE,state,ind_alter_initial,0,17947221,,2021-01-19
Nordrhein-Westfalen,DE,state,ind_alter_booster,0,17947221,,2021-01-19
Nordrhein-Westfalen,DE,state,ind_prof,113045,17947221,,2021-01-19
Nordrhein-Westfalen,DE,state,ind_prof_initial,110524,17947221,,2021-01-19
Nordrhein-Westfalen,DE,state,ind_prof_booster,2521,17947221,,2021-01-19
Nordrhein-Westfalen,DE,state,ind_med,0,17947221,,2021-01-19
Nordrhein-Westfalen,DE,state,ind_med_initial,0,17947221,,2021-01-19
Nordrhein-Westfalen,DE,state,ind_med_booster,0,17947221,,2021-01-19
Nordrhein-Westfalen,DE,state,ind_pflege,115895,17947221,,2021-01-19
Nordrhein-Westfalen,DE,state,ind_pflege_initial,113033,17947221,,2021-01-19
Nordrhein-Westfalen,DE,state,ind_pflege_booster,2862,17947221,,2021-01-19
Rheinland-Pfalz,DE,state,sum,101208,4093903,2.47,2021-01-19
Rheinland-Pfalz,DE,state,sum_initial,99282,4093903,,2021-01-19
Rheinland-Pfalz,DE,state,sum_booster,1926,4093903,,2021-01-19
Rheinland-Pfalz,DE,state,sum_initial_biontech,96285,4093903,,2021-01-19
Rheinland-Pfalz,DE,state,sum_initial_moderna,2997,4093903,,2021-01-19
Rheinland-Pfalz,DE,state,delta_vortag,7339,4093903,,2021-01-19
Rheinland-Pfalz,DE,state,delta_vortag_initial,6609,4093903,,2021-01-19
Rheinland-Pfalz,DE,state,delta_vortag_booster,730,4093903,,2021-01-19
Rheinland-Pfalz,DE,state,quote_initial,2.42511852381456,4093903,,2021-01-19
Rheinland-Pfalz,DE,state,ind_alter,33946,4093903,,2021-01-19
Rheinland-Pfalz,DE,state,ind_alter_initial,33946,4093903,,2021-01-19
Rheinland-Pfalz,DE,state,ind_alter_booster,0,4093903,,2021-01-19
Rheinland-Pfalz,DE,state,ind_prof,43484,4093903,,2021-01-19
Rheinland-Pfalz,DE,state,ind_prof_initial,42844,4093903,,2021-01-19
Rheinland-Pfalz,DE,state,ind_prof_booster,640,4093903,,2021-01-19
Rheinland-Pfalz,DE,state,ind_med,42,4093903,,2021-01-19
Rheinland-Pfalz,DE,state,ind_med_initial,41,4093903,,2021-01-19
Rheinland-Pfalz,DE,state,ind_med_booster,1,4093903,,2021-01-19
Rheinland-Pfalz,DE,state,ind_pflege,23412,4093903,,2021-01-19
Rheinland-Pfalz,DE,state,ind_pflege_initial,22451,4093903,,2021-01-19
Rheinland-Pfalz,DE,state,ind_pflege_booster,961,4093903,,2021-01-19
Saarland,DE,state,sum,17759,986887,1.8,2021-01-19
Saarland,DE,state,sum_initial,17759,986887,,2021-01-19
Saarland,DE,state,sum_booster,0,986887,,2021-01-19
Saarland,DE,state,sum_initial_biontech,17759,986887,,2021-01-19
Saarland,DE,state,sum_initial_moderna,0,986887,,2021-01-19
Saarland,DE,state,delta_vortag,802,986887,,2021-01-19
Saarland,DE,state,delta_vortag_initial,802,986887,,2021-01-19
Saarland,DE,state,delta_vortag_booster,0,986887,,2021-01-19
Saarland,DE,state,quote_initial,1.7994968015588408,986887,,2021-01-19
Saarland,DE,state,ind_alter,12754,986887,,2021-01-19
Saarland,DE,state,ind_alter_initial,12754,986887,,2021-01-19
Saarland,DE,state,ind_alter_booster,0,986887,,2021-01-19
Saarland,DE,state,ind_prof,3280,986887,,2021-01-19
Saarland,DE,state,ind_prof_initial,3280,986887,,2021-01-19
Saarland,DE,state,ind_prof_booster,0,986887,,2021-01-19
Saarland,DE,state,ind_med,0,986887,,2021-01-19
Saarland,DE,state,ind_med_initial,0,986887,,2021-01-19
Saarland,DE,state,ind_med_booster,0,986887,,2021-01-19
Saarland,DE,state,ind_pflege,6049,986887,,2021-01-19
Saarland,DE,state,ind_pflege_initial,6049,986887,,2021-01-19
Saarland,DE,state,ind_pflege_booster,0,986887,,2021-01-19
Sachsen,DE,state,sum,59715,4071971,1.47,2021-01-19
Sachsen,DE,state,sum_initial,58576,4071971,,2021-01-19
Sachsen,DE,state,sum_booster,1139,4071971,,2021-01-19
Sachsen,DE,state,sum_initial_biontech,58576,4071971,,2021-01-19
Sachsen,DE,state,sum_initial_moderna,0,4071971,,2021-01-19
Sachsen,DE,state,delta_vortag,5684,4071971,,2021-01-19
Sachsen,DE,state,delta_vortag_initial,4913,4071971,,2021-01-19
Sachsen,DE,state,delta_vortag_booster,771,4071971,,2021-01-19
Sachsen,DE,state,quote_initial,1.43851712106987,4071971,,2021-01-19
Sachsen,DE,state,ind_alter,5342,4071971,,2021-01-19
Sachsen,DE,state,ind_alter_initial,5283,4071971,,2021-01-19
Sachsen,DE,state,ind_alter_booster,59,4071971,,2021-01-19
Sachsen,DE,state,ind_prof,45683,4071971,,2021-01-19
Sachsen,DE,state,ind_prof_initial,44705,4071971,,2021-01-19
Sachsen,DE,state,ind_prof_booster,978,4071971,,2021-01-19
Sachsen,DE,state,ind_med,1,4071971,,2021-01-19
Sachsen,DE,state,ind_med_initial,1,4071971,,2021-01-19
Sachsen,DE,state,ind_med_booster,0,4071971,,2021-01-19
Sachsen,DE,state,ind_pflege,14031,4071971,,2021-01-19
Sachsen,DE,state,ind_pflege_initial,13870,4071971,,2021-01-19
Sachsen,DE,state,ind_pflege_booster,161,4071971,,2021-01-19
